cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
31,Yucatán,002,Acanceh,6207048973,Vehículos de motor registrados en circulación,2023,3642,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,1997,188,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,1998,217,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,1999,288,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2000,353,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2001,410,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2002,444,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2003,567,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2004,570,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2005,620,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2006,701,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2007,779,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2008,852,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2009,1005,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2010,1073,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2011,1150,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2012,1207,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2013,1267,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2014,1322,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2015,1392,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2016,1461,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2017,1635,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2018,1703,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2019,1755,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2020,1783,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2021,1816,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2022,1954,No especificada
31,Yucatán,003,Akil,6207048973,Vehículos de motor registrados en circulación,2023,2069,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,1997,124,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,1998,148,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,1999,209,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2000,256,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2001,303,No especificada
